frame, Track_x, Track_y,Track.001_x,Track.001_y,Track.002_x,Track.002_y,Track.004_x,Track.004_y, 
4569,219.19681334495500,385.002952337265,269.37405717372900,436.2440207004550,162.44677340984300,595.7838006019590,122.58020335435900,137.98896592855500,
4570,219.19449698925000,385.00257325172400,269.47066926956200,436.30088353157000,162.42955577373500,595.8794059753420,122.59290683269500,137.9935149550440,
4571,219.18960893154100,385.001473903656,269.4710158109670,436.307062625885,162.4075230360030,595.8980569839480,122.61404585838300,138.04901307821300,
4572,219.18543219566300,385.00026082992600,269.48064601421400,436.32378029823300,162.38826262950900,595.8973367214200,122.6568254828450,138.0839837193490,
4573,219.18132841587100,384.9991614818570,269.4340270757680,436.28738808631900,162.3686739206310,595.9064347743990,122.61742007732400,138.19686591625200,
4574,219.15962398052200,384.97156405448900,269.4441862106320,436.3015658855440,162.3812770843510,595.8286085128780,122.55919200182000,138.32145237922700,
4575,219.14255225658400,384.95094180107100,269.4452258348470,436.2149827480320,162.38538086414300,595.7737548351290,122.58094203472100,138.41056591272400,
4576,219.12548053264600,384.9302816390990,269.42881071567500,436.2059226036070,162.57470190525100,595.5537714958190,122.57683825492900,138.50928926467900,
4577,219.03408479690600,384.92163848877000,269.43010568618800,436.1854898929600,162.58290946483600,595.5403518676760,122.54741871357000,138.4416983127590,
4578,218.9706859588620,384.9709575176240,269.4279534816740,436.16433691978500,162.62599003315000,595.483943939209,122.53636586666100,138.327498793602,
4579,218.89198458194700,384.94798493385300,269.35720431804700,436.243186712265,162.50526595115700,595.5031635761260,122.43648898601500,138.39105248451200,
4580,218.8298077583310,384.9049208164220,269.3460055589680,436.2360978126530,162.56640315055800,595.4137752056120,122.38903105258900,138.49172812700300,
4581,218.83757758140600,384.8615913391110,269.3765923976900,436.2472050189970,162.59100759029400,595.3477005958560,122.40162509679800,138.4122149348260,
4582,218.84155368804900,384.85772466659500,269.3932811021810,436.25770568847700,162.6156120300290,595.2816638946530,122.49102365970600,138.43709242343900,
4583,218.8414624929430,384.84411549568200,269.3917490243910,436.2896246910100,162.640234708786,595.2156271934510,122.52686333656300,138.46490782499300,
4584,218.89845943450900,384.9118959903720,269.37298107147200,436.27893447876000,162.66483914852100,595.1495904922490,122.53973096609100,138.5022287964820,
4585,218.93736326694500,384.9294476509090,269.37298107147200,436.27844166755700,162.68946182727800,595.0843498706820,122.52149194479000,138.50187814235700,
4586,218.95822870731400,384.92793130874600,269.3895785808560,436.33519077301000,162.70242977142300,595.2184324264530,122.5259057879450,138.5049866437910,
4587,218.94881737232200,384.9218280315400,269.3894691467290,436.3398914337160,162.71849834919000,595.2999737262730,122.53430485725400,138.57369589805600,
4588,218.93415319919600,384.91860580444300,269.3400596380230,436.2178637981420,162.62462210655200,595.4542236328130,122.50815010070800,138.7540174126630,
4589,218.9232827425000,384.9154214859010,269.3377615213390,436.2140350341800,162.58435034751900,595.42351770401,122.48046326637300,138.89723592996600,
4590,218.91241228580500,384.9121992588040,269.37288987636600,436.2251422405240,162.56058490276300,595.4296209812160,122.49475353956200,138.78053444623900,
4591,218.9015418291090,384.90901494026200,269.39397418499000,436.2379174232480,162.55648112297100,595.4324262142180,122.50916236639000,138.6634064912800,
4592,219.00200235843700,384.83763313293500,269.3847087621690,436.0668361186980,162.54559242725400,595.4365961551670,122.53432309627500,138.49415427446400,
4593,219.07315278053300,384.7841820716860,269.3645364046100,436.1005368232730,162.53472197055800,595.440728187561,122.51866489648800,138.52281314134600,
4594,219.1442849636080,384.730731010437,269.32262313365900,436.06315898895300,162.52401566505400,595.4450118541720,122.50297021865800,138.55150043964400,
4595,219.08872890472400,384.69615840911900,269.3288791179660,436.0872688293460,162.66826808452600,595.297244310379,122.4842478632930,138.6008005142210,
4596,219.09297859668700,384.67837929725600,269.3300099372860,436.08783745765700,162.69710397720300,595.244134426117,122.48764944076500,138.52298372983900,
4597,219.0942006111150,384.680123090744,269.3995006084440,436.060391664505,162.7334178686140,595.1900768280030,122.43575942516300,138.6787405014040,
4598,219.09520375728600,384.67959237098700,269.46310007572200,436.11407017707800,162.75003361702000,595.1641094684600,122.44940221309700,138.64412051439300,
4599,219.09669935703300,384.6802747249600,269.4593793153760,436.1036832332610,162.77266824245500,595.1298401355740,122.46304500103000,138.60951000452000,
4600,219.0754508972170,384.6996839046480,269.4592881202700,436.10345578193700,162.77886950969700,595.1338584423070,122.49172586202600,138.5413978099820,
4601,219.12356543541000,384.7629532814030,269.4407572746280,436.09215903282200,162.68530333042100,595.237310886383,122.45063334703400,138.62147963047000,
4602,219.15497303009000,384.8133716583250,269.42291951179500,436.12320613861100,162.61915040016200,595.3118770122530,122.45763713121400,138.62403845787000,
4603,219.18636238575000,384.8637521266940,269.42324781417800,436.12419176101700,162.51250684261300,595.3862156867980,122.46523368358600,138.62048453092600,
4604,219.21445047855400,384.899765253067,269.445681810379,436.1856415271760,162.5037338733670,595.3839790821080,122.4714258313180,138.6145139336590,
4605,219.1014779806140,384.82739782333400,269.44619250297500,436.18852257728600,162.50280368328100,595.3835620880130,122.48100131750100,138.59592926502200,
4606,219.01836276054400,384.80116510391200,269.4466849565510,436.19056963920600,162.49377536773700,595.3879215717320,122.4484081864360,138.5375216603280,
4607,218.99848222732500,384.79472064971900,269.4465025663380,436.19204807281500,162.62217807769800,595.3276469707490,122.43429118394900,138.54780435562100,
4608,218.96244192123400,384.78190755844100,269.4467214345930,436.19352650642400,162.6445391178130,595.317373752594,122.47552961111100,138.61712962389000,
4609,219.06016659736600,384.88429856300400,269.36776471138,436.1328728199010,162.5195471048360,595.3795058727260,122.54084354639100,138.7201650738720,
4610,219.0957509279250,384.91682410240200,269.36707162857100,436.13211464881900,162.44949102401700,595.4193098545070,122.52926176786400,138.75397950410800,
4611,219.08509933948500,384.89586067199700,269.3299552202230,436.1217656135560,162.44952750206000,595.4142301082610,122.51767998933800,138.78778445720700,
4612,219.0884006023410,384.8916907310490,269.3662143945690,436.13780093193100,162.4303218126300,595.4210915565490,122.49354976415600,138.85786789655700,
4613,219.08770751953100,384.88528418541000,269.3665426969530,436.1374976634980,162.41996204853100,595.4383020401000,122.51552778482400,138.79713839292500,
4614,219.08807229995700,384.87944626808200,269.4034402370450,436.1531538963320,162.41999852657300,595.4454288482670,122.54341524839400,138.70999610424000,
4615,219.0884370803830,384.8736083507540,269.3428684473040,436.1313943862920,162.42085576057400,595.4471347332000,122.57232409715700,138.57119393348700,
4616,219.08880186080900,384.86780834198,269.34264957904800,436.13181138038600,162.4143626689910,595.46972823143,122.57801467180300,138.58469885587700,
4617,219.08916664123500,384.8619704246520,269.3788175582890,436.14272904396100,162.41047775745400,595.4801151752470,122.6803994178770,138.8411407470700,
4618,219.08953142166100,384.8561325073240,269.3789087533950,436.14295649528500,162.434516787529,595.4450118541720,122.69449818134300,138.80680507421500,
4619,219.0898962020870,384.85029458999600,269.31395959854100,436.1103551387790,162.45113253593400,595.4223804473880,122.70725637674300,138.78894066810600,
4620,219.09027922153500,384.84449458122300,269.3664515018460,436.18276047706600,162.453467130661,595.4152157306670,122.72510325908700,138.7085555791860,
4621,219.09064400196100,384.83865666389500,269.3679288625720,436.1854519844060,162.45944952964800,595.4041085243230,122.7429501414300,138.6281704902650,
4622,219.09099054336500,384.8328187465670,269.31985080242200,436.16346502304100,162.68703603744500,595.2116847038270,122.77627283334700,138.51849156618100,
4623,219.0913370847700,384.8269808292390,269.31253695488000,436.1766571998600,162.733344912529,595.1751029491430,122.750856757164,138.52006477117500,
4624,219.09170186519600,384.8211808204650,269.3131753206250,436.1781735420230,162.73845183849300,595.1719944477080,122.72543156147000,138.5216379761700,
4625,219.09206664562200,384.8153429031370,269.3548879623410,436.20596051216100,162.72508263588000,595.1956114768980,122.70001548528700,138.5232111811640,
4626,219.09243142604800,384.8095049858090,269.3864779472350,436.21395921707200,162.72167193889600,595.2078938484190,122.67459028959300,138.524784386158,
4627,219.0927962064740,384.80366706848100,269.3864779472350,436.21395921707200,162.71793293952900,595.2204415798190,122.64917421340900,138.52634811401400,
4628,219.09314274787900,384.79786705970800,269.37542510032700,436.2310938835140,162.71430337429000,595.2329893112180,122.6237398982050,138.52792131900800,
4629,219.09348928928400,384.79202914238000,269.37588107585900,436.23253440856900,162.7103090286260,595.2457265853880,122.59831470251100,138.52949452400200,
4630,219.09347105026200,384.78607749939000,269.3117344379430,436.2128219604490,162.6747246980670,595.2760155200960,122.56376999616600,138.5338255763050,
4631,219.09317922592200,384.7800500392910,269.3105489015580,436.21077489852900,162.62319946289100,595.3123319149020,122.56213760376000,138.53051805496200,
4632,219.0554974079130,384.77246832847600,269.37423956394200,436.22601413726800,162.57805788517000,595.3458430767060,122.5668797492980,138.5164824128150,
4633,219.06208169460300,384.7747049331670,269.35538041591600,436.2171814441680,162.53293454647100,595.379316329956,122.57162189483600,138.5024372935300,
4634,219.12216103076900,384.8315677642820,269.40987861156500,436.23469519615200,162.55303394794500,595.3843960762020,122.5763731598850,138.48840165138200,
4635,219.16577053070100,384.8733808994290,269.35570871830000,436.21858406066900,162.5553685426710,595.3858745098110,122.58111530542400,138.47436600923500,
4636,219.17627620697000,384.882554769516,269.3551250696180,436.21710562706000,162.55788552761100,595.3902719020840,122.59171217680000,138.44444668293,
4637,219.1686887741090,384.874707698822,269.3488690853120,436.21407294273400,162.46085393428800,595.4044876098630,122.58360493183100,138.4806683063510,
4638,219.16815984249100,384.8736083507540,269.35129487514500,436.18476963043200,162.53561568260200,595.4090745449070,122.56211936473800,138.4947702884670,
4639,219.2232964038850,384.9683418273930,269.38855719566300,436.2909893989560,162.36092233657800,595.5552878379820,122.53706806898100,138.51326018571900,
4640,219.2637870311740,385.037828207016,269.39019870758100,436.30186915397600,162.24183976650200,595.6647298336030,122.52558660507200,138.51504188776000,
4641,219.33442676067400,385.10344791412400,269.39123833179500,436.306077003479,162.25032091140700,595.6852383613590,122.51411426067400,138.5168330669400,
4642,219.34299910068500,385.10856556892400,269.3535747528080,436.3367450237270,162.22520577907600,595.7291743755340,122.50190323591200,138.5119618177410,
4643,219.3411569595340,385.1068217754360,269.3779603242870,436.315402507782,162.20010888576500,595.7731482982640,122.49256485700600,138.53239452838900,
4644,219.34245193004600,385.108110666275,269.3780515193940,436.31464433670000,162.17501199245500,595.817084312439,122.49095982313200,138.55130141973500,
4645,219.34299910068500,385.10754203796400,269.3918402194980,436.3093750476840,162.14989686012300,595.8610203266140,122.43476539850200,138.5704926252370,
4646,219.34104752540600,385.0998845100400,269.36539363861100,436.32127833366400,162.12479996681200,595.9049563407900,122.47267520427700,138.6078799366950,
4647,219.3398802280430,385.09427404403700,269.3651747703550,436.3218848705290,162.09904646873500,595.9175419807430,122.53045642375900,138.65832674503300,
4648,219.33867645263700,385.08866357803300,269.3652112483980,436.3218469619750,162.34209966659500,595.5108590126040,122.49762618541700,138.66483753919600,
4649,219.33749091625200,385.08305311203000,269.36404395103500,436.32245349884000,162.51440370082900,595.2168023586270,122.51277369260800,138.65365451574300,
4650,219.33630537986800,385.07740473747300,269.3633508682250,436.32306003570600,162.52540183067300,595.2359082698820,122.56100678443900,138.60447764396700,
4651,219.33511984348300,385.0717942714690,269.3649559021000,436.3236286640170,162.57889688015000,595.1724872589110,122.63254022598300,138.6233655810360,
4652,219.35469031333900,384.89889335632300,269.3738383054730,436.1851487159730,162.63235545158400,595.1091420650480,122.68201357126200,138.72569024562800,
4653,219.36878907680500,384.770042181015,269.32116401195500,436.1821539402010,162.5983031988140,595.2235879898070,122.67231041193000,138.78004163503600,
4654,219.38248658180200,384.64122891426100,269.3217841386800,436.1833670139310,162.58728682994800,595.2912168502810,122.67210066318500,138.76775926351500,
4655,219.19562780857100,384.6299321651460,269.3145067691800,436.17779445648200,162.56899309158300,595.3658967018130,122.67003965377800,138.76518148183800,
4656,219.1100867986680,384.6038510799410,269.32094514370000,436.20516443252600,162.50997161865200,595.4320850372310,122.6755022406580,138.7229608297350,
4657,219.1214497089390,384.60809683799700,269.34423637390100,436.20330691337600,162.55578804016100,595.517379283905,122.68096482753800,138.68074017763100,
4658,219.37610292434700,384.6887662410740,269.34396278858200,436.1791970729830,162.59885036945300,595.5320498943330,122.68642741441700,138.63851952552800,
4659,219.55907678604100,384.7468800544740,269.34689927101100,436.1663839817050,162.60182332992600,595.5312538146970,122.691890001297,138.59629887342500,
4660,219.7420871257780,384.8050317764280,269.34383511543300,436.17661929130600,162.5151332616810,595.5327701568600,122.69736170768700,138.5540782213210,
4661,219.92356538772600,384.8628044128420,269.34418165683700,436.17794609069800,162.50015902519200,595.5347414016720,122.70282429456700,138.51185756921800,
4662,219.70652103424100,384.8050696849820,269.34418165683700,436.17790818214400,162.5109018087390,595.5240511894230,122.71052116155600,138.45460617542300,
4663,219.59453344345100,384.77777552604700,269.34418165683700,436.177832365036,162.5914088487630,595.4242000579830,122.71409600973100,138.448626101017,
4664,219.48250937461900,384.7504813671110,269.34414517879500,436.17779445648200,162.59002268314400,595.4292418956760,122.70251423120500,138.45578134059900,
4665,219.37050354480700,384.72318720817600,269.3447288274770,436.1754062175750,162.5337553024290,595.4069137573240,122.6847403049470,138.49659937620200,
4666,219.25847947597500,384.6959309577940,269.34558606147800,436.1813199520110,162.4962558746340,595.3862915039060,122.66695725917800,138.5374174118040,
4667,219.14649188518500,384.66863679885900,269.3463156223300,436.185186624527,162.52481818199200,595.4108183383940,122.64918333292000,138.57823544740700,
4668,219.101313829422,384.6554446220400,269.3594294786450,436.200918674469,162.5325150489810,595.4101738929750,122.62681317329400,138.62751656770700,
4669,218.99308347702000,384.785281419754,269.3779603242870,436.2733619213100,162.6615378856660,595.1622898578640,122.62180656194700,138.64480286836600,
4670,218.89683616161300,384.87645149231000,269.3790911436080,436.28064036369300,162.7117681503300,595.0739250183110,122.61711001396200,138.66153001785300,
4671,218.88067638874100,384.86439657211300,269.3790546655660,436.28048872947700,162.74151599407200,595.0861315727230,122.61241346597700,138.67825716733900,
4672,218.84365117549900,384.8792188167570,269.3790546655660,436.2803750038150,162.77992737293200,595.0653576850890,122.60770779848100,138.69497483968700,
4673,218.8368844985960,384.85708022117600,269.3790546655660,436.2804129123690,162.7462581396100,595.129650592804,122.60301125049600,138.7117019891740,
4674,219.045192360878,384.8512043952940,269.3791276216510,436.28010964393600,162.71964740753200,595.1786663532260,122.59831470251100,138.7284196615220,
4675,219.13465476036100,384.82868671417200,269.3791823387150,436.2799959182740,162.66195738315600,595.2299945354460,122.5936090350150,138.74514681100800,
4676,219.13631451129900,384.8274357318880,269.3792370557790,436.2798821926120,162.6502296924590,595.2321174144750,122.58892160654100,138.761873960495,
4677,219.16525983810400,384.82159781456000,269.3793100118640,436.27976846694900,162.64822340011600,595.241215467453,122.5842250585560,138.77859163284300,
4678,219.20799386501300,384.8275873661040,269.3806779384610,436.2866299152370,162.61595857143400,595.2560377120970,122.57952851057100,138.79529982805300,
4679,219.21605551242800,384.83137822151200,269.4226459264760,436.3256378173830,162.732013463974,595.0778295993810,122.5713118314740,138.85531854629500,
4680,219.2221473455430,384.83350110054000,269.4135811328890,436.2938325405120,162.75982797145800,595.051558971405,122.57641875743900,138.75092786550500,
4681,219.23090207576800,384.83600306510900,269.4124503135680,436.28340768814100,162.63768124580400,595.1647918224340,122.58150744438200,138.6465466618540,
4682,219.02923321723900,384.7674264907840,269.32971811294600,436.28211879730200,162.55856037139900,595.2342402935030,122.60589301586200,138.51566737890200,
4683,218.9748991727830,384.7214813232420,269.32953572273300,436.2828769683840,162.47943949699400,595.3037266731260,122.57392913103100,138.48211830854400,
4684,218.97615766525300,384.719927072525,269.4051547050480,436.3200273513790,162.53264272213000,595.4752249717710,122.44277232885400,138.45338362455400,
4685,218.97513628006000,384.7188277244570,269.35392129421200,436.26699328422500,162.5712364912030,595.4828066825870,122.44306415319400,138.45344996452300,
4686,218.969153881073,384.7144682407380,269.3745678663250,436.26532530784600,162.67102217674300,595.3003528118130,122.44322830438600,138.45400911569600,
4687,218.96317148208600,384.71010875701900,269.37546157836900,436.26797890663100,162.7362449169160,595.2179396152500,122.45466417074200,138.45355421304700,
4688,218.95718908309900,384.70574927330000,269.3660502433780,436.2518298625950,162.59912395477300,595.4608197212220,122.4850047826770,138.44500583410300,
4689,218.95120668411300,384.7013897895810,269.3888490200040,436.2557723522190,162.5982849597930,595.4648380279540,122.47851169109300,138.4473561644550,
4690,218.94524252414700,384.6970303058620,269.38861191272700,436.2580089569090,162.57656228542300,595.4856119155880,122.47197300195700,138.4497064948080,
4691,219.0094621181490,384.6936185359960,269.3893049955370,436.2589566707610,162.59199249744400,595.4841334819790,122.46542519331000,138.45203787088400,
4692,219.05516910553000,384.68994140625,269.30062687397000,436.35679864883400,162.59961640834800,595.4868628978730,122.45887738466300,138.4543787240980,
4693,219.060932636261,384.68569564819300,269.41897988319400,436.2881462574010,162.61355102062200,595.4734053611760,122.45232957601500,138.45671010017400,
4694,219.0525609254840,384.6837623119350,269.38000309467300,436.2669174671170,162.60466861724900,595.465747833252,122.4448971748350,138.4592878818510,
4695,219.03032755851700,384.6947557926180,269.4111006259920,436.2901554107670,162.5910805463790,595.468249797821,122.43883270025300,138.46128755807900,
4696,219.01341998577100,384.702223777771,269.3543772697450,436.42609548568700,162.58019185066200,595.4680223464970,122.43882358074200,138.46048200130500,
4697,218.9965488910680,384.7096538543700,269.3947219848630,436.26801681518600,162.56928491592400,595.467756986618,122.43931603431700,138.4610601067540,
4698,219.09066224098200,384.72716760635400,269.31213569641100,436.2307906150820,162.55839622020700,595.4675295352940,122.46261638402900,138.4784506559370,
4699,219.43767786026,385.0129222869870,269.42749750614200,436.15683102607700,162.6444479227070,595.151789188385,122.49748939275700,138.50225722789800,
4700,219.4691401720050,385.0399510860440,269.4268409013750,436.1609251499180,162.68979012966200,595.040224313736,122.4864274263380,138.50963991880400,
4701,219.43065583705900,385.0555694103240,269.3966370821000,436.1429944038390,162.70936059951800,595.0306334495540,122.49275636673000,138.5082373023030,
4702,219.4046287536620,385.0344543457030,269.3966006040570,436.1425015926360,162.70117127895400,595.0716125965120,122.5130472779270,138.51421737670900,
4703,219.3972784280780,385.0288817882540,269.4119943380360,436.25975275039700,162.70235681533800,595.0899603366850,122.48034471273400,138.49215459823600,
4704,219.46436154842400,385.03653931617700,269.4137270450590,436.26881289482100,162.70356059074400,595.1083459854130,122.42346632480600,138.47512418031700,
4705,219.5109622478490,385.04055762291000,269.4138182401660,436.2671070098880,162.7047461271290,595.1266937255860,122.47100633382800,138.40093713998800,
4706,219.55756294727300,385.0445759296420,269.45308685302700,436.2833697795870,162.65699636936200,595.1228649616240,122.47666954994200,138.47124803066300,
4707,219.50105845928200,385.0386242866520,269.45157301425900,436.28075408935500,162.62214159965500,595.1248741149900,122.45077925920500,138.57143086195000,
4708,219.47171187400800,385.0353262424470,269.3978590965270,436.27036714553800,162.58728682994800,595.1268832683560,122.46171355247500,138.55706351995500,
4709,219.44234704971300,385.0319902896880,269.3909647464750,436.27313446998600,162.552450299263,595.1288924217220,122.46361953020100,138.5481739640240,
4710,219.4130004644390,385.0286543369290,269.3910194635390,436.27400636673000,162.51759552955600,595.1309015750890,122.46254342794400,138.53524714708300,
4711,219.38363564014400,385.02531838417100,269.40316665172600,436.16513299942000,162.48274075985000,595.1329486370090,122.47366923093800,138.53155106306100,
4712,219.27834177017200,384.9296751022340,269.34848606586500,436.28064036369300,162.44846963882400,595.1354885101320,122.48702019453000,138.5345647931100,
4713,219.29167449474300,384.8981730937960,269.35147726535800,436.29258155822800,162.45153379440300,595.170970916748,122.47337740659700,138.60287600755700,
4714,219.40101742744400,384.9607980251310,269.35144078731500,436.29239201545700,162.60043716430700,595.2593357563020,122.46693903207800,138.69645327329600,
4715,219.4778401851650,384.9957118034360,269.404935836792,436.26305079460100,162.8368878364560,595.1338584423070,122.45834845304500,138.73675954341900,
4716,219.430473446846,384.98130655288700,269.3932263851170,436.2354154586790,162.8324922323230,595.139999628067,122.449757874012,138.77703738212600,
4717,219.4158092737200,384.97986602783200,269.3948131799700,436.2099030017850,162.83152556419400,595.1407577991490,122.43251287937200,138.86645418405500,
4718,219.22256684303300,384.8899848461150,269.3199419975280,436.2644913196560,162.8324192762380,595.1408715248110,122.44811636209500,138.76947462558700,
4719,219.13055098056800,384.84521484375,269.3219300508500,436.2733619213100,162.83637714386000,595.1400754451750,122.44795221090300,138.64236724376700,
4720,219.34453117847400,384.92194175720200,269.3218935728070,436.27328610420200,162.83015763759600,595.145382642746,122.54640644788700,138.6178025007250,
4721,219.47415590286300,384.9651575088500,269.32101809978500,436.27844166755700,162.82629096508000,595.1478846073150,122.48150289058700,138.63513618707700,
4722,219.47753012180300,384.96405816078200,269.32112753391300,436.2800717353820,162.8225154876710,595.1506898403170,122.48142993450200,138.63442540168800,
4723,219.22262156009700,384.8910083770750,269.32112753391300,436.280033826828,162.81872177124000,595.1534950733190,122.48588937521000,138.62777245044700,
4724,219.10797107219700,384.85723185539200,269.34259486198400,436.2944769859310,162.81494629383100,595.1563003063200,122.48531484603900,138.62626558542300,
4725,219.1198446750640,384.85939264297500,269.3428684473040,436.2962965965270,162.8111525774000,595.1591055393220,122.49713373184200,138.60253483057000,
4726,219.09396350383800,384.8508632183080,269.3289885520940,436.277569770813,162.80737709999100,595.1619107723240,122.63006883859600,138.47591078281400,
4727,219.06810057163200,384.84233379364000,269.3371231555940,436.2863645553590,162.80358338356000,595.1647160053250,122.59407413005800,138.54672396183000,
4728,219.04223763942700,384.83384227752700,269.3407344818120,436.2895109653470,162.79980790615100,595.1675591468810,122.48828780651100,138.62706166505800,
4729,219.14326357841500,384.89586067199700,269.353538274765,436.1367015838620,162.60935604572300,595.2759397029880,122.55611872673000,138.5428193807600,
4730,219.21087563037900,384.9392659664150,269.35284519195600,436.1356780529020,162.46807658672300,595.3564953804020,122.56224703788800,138.56035208702100,
4731,219.27179396152500,384.94965291023300,269.32234954834000,436.1594467163090,162.46710991859400,595.4895164966580,122.57982033491100,138.55317789316200,
4732,219.32716763019600,384.96640849113500,269.28771364688900,436.1484911441800,162.39127206802400,595.4694249629970,122.61183893680600,138.4999732375150,
4733,219.2624373435970,384.9426019191740,269.32225835323300,436.14344930648800,162.3254292011260,595.4860289096830,122.61317038536100,138.5020866394040,
4734,219.22982597351100,384.9296371936800,269.3232432603840,436.1426532268520,162.3055304288860,595.5253779888150,122.62282794714000,138.53131413459800,
4735,219.16784977912900,384.91762018203700,269.430908203125,436.18177485466000,162.30853986740100,595.5253400802610,122.60473483800900,138.55440992116900,
4736,219.11358869075800,384.9054136276250,269.4208402633670,436.14708852767900,162.3096159696580,595.5295479297640,122.58758103847500,138.57942008972200,
4737,219.10614717006700,384.9087874889370,269.3359740972520,436.0441288948060,162.31058263778700,595.5310642719270,122.56387031078300,138.6186838746070,
4738,219.08635783195500,384.9080672264100,269.33084893226600,436.04143738746600,162.31304490566300,595.5260603427890,122.55040991306300,138.57244491577100,
4739,219.06658673286400,384.90730905532800,269.3320891857150,436.0418543815610,162.31499648094200,595.5230655670170,122.5295991897580,138.51713633537300,
4740,219.09306979179400,384.9202358722690,269.358681678772,436.0937132835390,162.37456512451200,595.3693842887880,122.54471933841700,138.48519837856300,
4741,219.10738742351500,384.9295234680180,269.3591923713680,436.0934479236600,162.418958902359,595.2553553581240,122.53095799684500,138.49062877893400,
4742,219.12170505523700,384.93884897232100,269.3760452270510,436.2024350166320,162.4633526802060,595.1413643360140,122.49233686924000,138.5153546333310,
4743,219.1360226869580,384.94813656806900,269.3773584365850,436.2060363292690,162.50765526294700,595.0277144908910,122.53705894947100,138.54382395744300,
4744,219.1503220796590,384.95746207237200,269.3774678707120,436.2062258720400,162.51135778427100,595.0423092842100,122.53836303949400,138.5457288622860,
4745,219.17489004135100,384.95427775383000,269.377449631691,436.2060742378240,162.52574837207800,595.0230896472930,122.52615201473200,138.5494533777240,
4746,219.20602405071300,384.9342999458310,269.379510641098,436.1787042617800,162.5280829668050,595.0406033992770,122.39133828878400,138.5480791926380,
4747,219.23471403121900,384.91959142684900,269.38883078098300,436.29174757003800,162.5335911512380,595.0484504699710,122.41265058517500,138.45282447338100,
4748,219.26340401172600,384.90488290786700,269.3862043619160,436.2659318447110,162.53909933567000,595.0563354492190,122.43507546186400,138.44453197717700,
4749,219.29207575321200,384.8901743888860,269.3862043619160,436.26748609542800,162.56346666812900,594.9898817539220,122.39828735590000,138.45716500282300,
4750,219.32076573371900,384.87546586990400,269.4235578775410,436.27726650238000,162.5885270833970,594.9846882820130,122.32575988769500,138.48655360937100,
4751,219.32523429393800,384.91348814964300,269.38005781173700,436.22650694847100,162.5222829580310,595.0160007476810,122.33745110034900,138.45935422182100,
4752,219.33606827259100,384.9376358985900,269.3792735338210,436.22355008125300,162.58004593849200,595.0170242786410,122.35455930233000,138.46240586042400,
4753,219.3469022512440,384.96174573898300,269.3721603155140,436.2120258808140,162.6486793756490,595.0015954971310,122.37167662382100,138.46545749902700,
4754,219.35771799087500,384.9858934879300,269.36867666244500,436.20649123191800,162.7075002193450,594.9917013645170,122.39157539606100,138.4651826620100,
4755,219.3685519695280,385.01004123687700,269.3522980213170,436.18856048584000,162.76872861385300,594.9661130905150,122.4009137749670,138.47751241922400,
4756,219.3399349451070,385.01466608047500,269.3866968154910,436.22703766822800,162.79918777942700,594.9149744510650,122.41665405035000,138.48589020967500,
4757,219.28270089626300,384.9506764411930,269.3717043399810,436.11604142189000,162.80219721794100,594.9025783538820,122.40735214948700,138.50973469018900,
4758,219.23571717739100,384.906133890152,269.4165358543400,436.2395853996280,162.80179595947300,594.9020476341250,122.36529296636600,138.5281866788860,
4759,219.1631076335910,384.84544229507400,269.35820746421800,436.18658924102800,162.50668859481800,595.0907564163210,122.47895854711500,138.56904262304300,
4760,219.13832080364200,384.8292553424840,269.3580068349840,436.18571734428400,162.3166744709020,595.2159304618840,122.45024120807600,138.62138485908500,
4761,219.13939690589900,384.83251547813400,269.38824713230100,436.1922755241390,162.31625497341200,595.2145278453830,122.47332268953300,138.62538421154000,
4762,219.13086104393000,384.82789063453700,269.3875175714490,436.2238154411320,162.26405489444700,595.2473187446590,122.63109022378900,138.55598312616300,
4763,219.12971198558800,384.8268291950230,269.3874263763430,436.22419452667200,162.30051469802900,595.2807161808010,122.59511375427200,138.48815524578100,
4764,219.18851459026300,384.8708031177520,269.3879005908970,436.2259383201600,162.30443608760800,595.2823462486270,122.60932195186600,138.519145488739,
4765,219.22550332546200,384.90901494026200,269.3880282640460,436.22586250305200,162.31076502800000,595.292316198349,122.63906979560900,138.56843608617800,
4766,219.26395118236500,384.9455966949460,269.3879917860030,436.2256350517270,162.31709396839100,595.3022482395170,122.63795721530900,138.56416189670600,
4767,219.27498579025300,384.9449143409730,269.359046459198,436.217143535614,162.32342290878300,595.3121802806850,122.63684463501000,138.55988770723300,
4768,219.28273737430600,384.94332218170200,269.358864068985,436.21543765068100,162.3297518491750,595.3221502304080,122.63572293520000,138.55562299490000,
4769,219.28758895397200,384.9399483203890,269.35809803009000,436.2165369987490,162.34478080272700,595.3073658943180,122.63492953777300,138.55080860853200,
4770,219.27896189689600,384.9368019104000,269.35662066936500,436.2168402671810,162.35749340057400,595.2991397380830,122.63569557666800,138.55287462472900,
4771,219.27423799037900,384.93388295173600,269.3588275909420,436.218621969223,162.37022423744200,595.2908756732940,122.63212984800300,138.54623115062700,
4772,219.29209399223300,384.90651297569300,269.3549791574480,436.23048734664900,162.62788689136500,595.0840466022490,122.59892570972400,138.4650405049320,
4773,219.3112632036210,384.88278222084000,269.3661414384840,436.3097541332250,162.66932594776200,595.0701720714570,122.58933198452000,138.52952295541800,
4774,219.3945243358610,384.90090250968900,269.43322455883000,436.26134490966800,162.59177362918900,595.0856766700750,122.55577218532600,138.6060603260990,
